id,region,join_count,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,normalized_clusters,normalized_direction,normalized_frequency,normalized_experience,normalized_quality,weighted_surf,surf_subindex
64,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
65,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
66,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
67,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
68,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
69,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
70,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
71,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
72,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
73,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
74,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
75,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
76,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
77,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
78,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
79,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
80,Sudeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
81,Sudeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
82,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
83,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
84,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
85,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
86,Sudeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
87,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
88,Sudeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
89,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
90,Sudeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
91,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
92,Sudeste,1,1,1,1,1,0,0,0,1,0,0.5,0
93,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
94,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
95,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
96,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
97,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
98,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
99,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
100,Nordeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
101,Nordeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
102,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
103,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
104,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
105,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
106,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
107,Nordeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
108,Nordeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
109,Nordeste,8,1,1,1,1,0.636364,0,0,1,0,1.136364,0.2947369981
110,Nordeste,12,1,1,1,1,1,0,0,1,0,1.5,0.4631578752
111,Nordeste,12,1,1,1,1,1,0,0,1,0,1.5,0.4631578752
112,Nordeste,11,1,1,1,1,0.909091,0,0,1,0,1.409091,0.421052656
113,Nordeste,11,1,1,1,1,0.909091,0,0,1,0,1.409091,0.421052656
114,Nordeste,11,1,1,1,1,0.909091,0,0,1,0,1.409091,0.421052656
115,Nordeste,11,1,1,1,1,0.909091,0,0,1,0,1.409091,0.421052656
116,Nordeste,11,1,1,1,1,0.909091,0,0,1,0,1.409091,0.421052656
117,Nordeste,10,1,1,1,1,0.818182,0,0,1,0,1.318182,0.3789474367
118,Nordeste,8,1,1,1,1,0.636364,0,0,1,0,1.136364,0.2947369981
119,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
120,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
121,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
122,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
123,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
124,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
125,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
126,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
127,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
128,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
129,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
130,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
131,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
132,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
133,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
134,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
135,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
136,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
137,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
138,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
139,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
140,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
141,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
142,Nordeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
143,Nordeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
144,Nordeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
145,Nordeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
146,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
147,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
148,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
149,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
150,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
151,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
152,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
153,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
154,Nordeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
155,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
156,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
157,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
158,Nordeste,4,1,1,1,1,0.272727,0,0,1,0,0.7727269999999999,0.1263156578
159,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
160,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
161,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
162,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
163,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
164,Nordeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
165,Nordeste,7,1,1,1,1,0.545455,0,0,1,0,1.045455,0.2526317788
166,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
167,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
168,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
169,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
170,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
171,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
172,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
173,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
174,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
175,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
176,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
177,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
178,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
179,Nordeste,6,1,1,1,1,0.454545,0,0,1,0,0.954545,0.2105260964
180,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
181,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
182,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
183,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
184,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
185,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
186,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
187,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
188,Nordeste,5,1,1,1,1,0.363636,0,0,1,0,0.8636360000000001,0.1684208771
189,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
190,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
191,Nordeste,2,1,1,1,1,0.090909,0,0,1,0,0.590909,0.0421052193
192,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
193,Nordeste,3,1,1,1,1,0.181818,0,0,1,0,0.681818,0.0842104386
194,Nordeste,1,1,1,1,1,0,0,0,1,0,0.5,0
195,Sul,1,2,3,1,3,0,1,0.5,1,0.5,1.5,0.4631578752
196,Sul,1,2,2,1,3,0,1,0.25,1,0.5,1.5,0.4631578752
197,Sul,1,2,2,0,5,0,1,0.25,0,1,1.5,0.4631578752
198,Sul,1,2,2,1,3,0,1,0.25,1,0.5,1.5,0.4631578752
199,Sul,1,2,1,1,3,0,1,0,1,0.5,1.5,0.4631578752
200,Sul,1,2,3,0,3.5,0,1,0.5,0,0.625,1.125,0.289473672
201,Sul,2,2,3,1,3,0.090909,1,0.5,1,0.5,1.590909,0.5052630945
202,Sul,3,2,3,1,3,0.181818,1,0.5,1,0.5,1.681818,0.5473683138
203,Sul,3,2,3,1,3.5,0.181818,1,0.5,1,0.625,1.806818,0.6052630482
204,Sul,3,2,3,1,3,0.181818,1,0.5,1,0.5,1.681818,0.5473683138
205,Sul,1,2,5,1,3.5,0,1,1,1,0.625,1.625,0.5210526096
206,Sul,3,2,3,1,3,0.181818,1,0.5,1,0.5,1.681818,0.5473683138
207,Sul,3,2,3,1,3,0.181818,1,0.5,1,0.5,1.681818,0.5473683138
208,Sul,3,2,3,1,3,0.181818,1,0.5,1,0.5,1.681818,0.5473683138
209,Sul,1,2,3,1,3,0,1,0.5,1,0.5,1.5,0.4631578752
210,Sul,2,2,4,0,3,0.090909,1,0.75,0,0.5,1.090909,0.2736841569
211,Sul,1,2,3,1,3,0,1,0.5,1,0.5,1.5,0.4631578752
212,Sul,7,2,2,1,3,0.545455,1,0.25,1,0.5,2.045455,0.7157896541
213,Sul,7,2,3,1,3.5,0.545455,1,0.5,1,0.625,2.170455,0.7736843885
214,Sul,7,1,2,0,5,0.545455,0,0.25,0,1,1.545455,0.4842107165
215,Sul,7,2,3,0,3.5,0.545455,1,0.5,0,0.625,1.670455,0.5421054509
216,Sul,7,2,3,0,3.5,0.545455,1,0.5,0,0.625,1.670455,0.5421054509
217,Sul,7,2,3,1,3.5,0.545455,1,0.5,1,0.625,2.170455,0.7736843885
218,Sul,7,2,2,0,3.5,0.545455,1,0.25,0,0.625,1.670455,0.5421054509
219,Sul,1,2,2,0,3,0,1,0.25,0,0.5,1,0.2315789376
220,Sul,1,2,2,0,3.5,0,1,0.25,0,0.625,1.125,0.289473672
221,Sul,1,2,3,1,3.5,0,1,0.5,1,0.625,1.625,0.5210526096
222,Sul,1,2,4,0,3.5,0,1,0.75,0,0.625,1.125,0.289473672
223,Sul,1,2,3,1,3.5,0,1,0.5,1,0.625,1.625,0.5210526096
224,Sul,3,1,2,1,3,0.181818,0,0.25,1,0.5,1.181818,0.3157893762
225,Sul,5,2,3,0,3,0.363636,1,0.5,0,0.5,1.363636,0.3999998147
226,Sul,6,2,4,1,3.5,0.454545,1,0.75,1,0.625,2.079545,0.731578706
227,Sul,5,1,1,0,5,0.363636,0,0,0,1,1.363636,0.3999998147
228,Sul,5,1,1,1,3,0.363636,0,0,1,0.5,1.363636,0.3999998147
229,Sul,2,2,4,1,3,0.090909,1,0.75,1,0.5,1.590909,0.5052630945
230,Sul,3,2,3,1,3,0.181818,1,0.5,1,0.5,1.681818,0.5473683138
231,Sul,3,2,2,1,3.5,0.181818,1,0.25,1,0.625,1.806818,0.6052630482
232,Sul,3,2,3,1,3.5,0.181818,1,0.5,1,0.625,1.806818,0.6052630482
233,Sul,2,1,3,0,3.5,0.090909,0,0.5,0,0.625,0.715909,0.0999999537
234,Sul,2,2,4,1,3.5,0.090909,1,0.75,1,0.625,1.715909,0.5631578289
235,Sul,2,2,3,1,3.5,0.090909,1,0.5,1,0.625,1.715909,0.5631578289
236,Sul,4,2,4,0,4,0.272727,1,0.75,0,0.75,1.522727,0.4736840643
237,Sul,4,2,4,0,4,0.272727,1,0.75,0,0.75,1.522727,0.4736840643
238,Sul,2,2,2,1,3,0.090909,1,0.25,1,0.5,1.590909,0.5052630945
239,Sul,4,2,4,0,4,0.272727,1,0.75,0,0.75,1.522727,0.4736840643
240,Sul,6,2,4,1,3.5,0.454545,1,0.75,1,0.625,2.079545,0.731578706
241,Sul,7,2,2,1,3.5,0.545455,1,0.25,1,0.625,2.170455,0.7736843885
242,Sul,7,1,2,0,3.5,0.545455,0,0.25,0,0.625,1.170455,0.3105265132
243,Sul,6,2,2,0,2,0.454545,1,0.25,0,0.25,1.204545,0.3263155652
244,Sul,5,2,3,1,3.5,0.363636,1,0.5,1,0.625,1.988636,0.6894734868
245,Sul,4,2,4,1,3.5,0.272727,1,0.75,1,0.625,1.897727,0.6473682675
246,Sul,2,1,4,0,4,0.090909,0,0.75,0,0.75,0.840909,0.1578946881
247,Sul,2,2,2,1,3,0.090909,1,0.25,1,0.5,1.590909,0.5052630945
248,Sul,2,2,3,1,3.5,0.090909,1,0.5,1,0.625,1.715909,0.5631578289
249,Sul,2,2,1,1,3.5,0.090909,1,0,1,0.625,1.715909,0.5631578289
250,Sul,3,1,3,0,4,0.181818,0,0.5,0,0.75,0.931818,0.1999999074
251,Sul,3,1,1,0,3.5,0.181818,0,0,0,0.625,0.806818,0.142105173
252,Sul,1,1,3,0,5,0,0,0.5,0,1,1,0.2315789376
253,Sul,2,1,3,0,3.5,0.090909,0,0.5,0,0.625,0.715909,0.0999999537
254,Sul,4,2,3,1,3,0.272727,1,0.5,1,0.5,1.772727,0.5894735331
255,Sul,4,2,4,1,3.5,0.272727,1,0.75,1,0.625,1.897727,0.6473682675
256,Sul,6,2,4,0,3.5,0.454545,1,0.75,0,0.625,1.579545,0.4999997684
257,Sul,5,2,2,1,3,0.363636,1,0.25,1,0.5,1.863636,0.6315787524
258,Sul,5,1,3,0,3.5,0.363636,0,0.5,0,0.625,0.9886360000000001,0.2263156115
259,Sul,6,2,4,0,3,0.454545,1,0.75,0,0.5,1.454545,0.442105034
260,Sul,4,1,2,0,4,0.272727,0,0.25,0,0.75,1.022727,0.2421051266
261,Sul,3,2,3,0,5,0.181818,1,0.5,0,1,1.681818,0.5473683138
262,Sul,2,1,4,0,4,0.090909,0,0.75,0,0.75,0.840909,0.1578946881
263,Sul,4,2,3,1,3.5,0.272727,1,0.5,1,0.625,1.897727,0.6473682675
264,Sul,3,2,4,1,3.5,0.181818,1,0.75,1,0.625,1.806818,0.6052630482
265,Sul,3,2,3,0,3,0.181818,1,0.5,0,0.5,1.181818,0.3157893762
266,Sul,2,2,4,1,3.5,0.090909,1,0.75,1,0.625,1.715909,0.5631578289
267,Sul,3,2,4,1,3.5,0.181818,1,0.75,1,0.625,1.806818,0.6052630482
268,Sul,3,2,4,0,3.5,0.181818,1,0.75,0,0.625,1.306818,0.3736841106
269,Sul,2,1,1,1,3.5,0.090909,0,0,1,0.625,1.215909,0.3315788913
270,Sul,2,1,1,1,3.5,0.090909,0,0,1,0.625,1.215909,0.3315788913
271,Sul,4,2,2,1,3,0.272727,1,0.25,1,0.5,1.772727,0.5894735331
272,Sul,6,2,3,0,3.5,0.454545,1,0.5,0,0.625,1.579545,0.4999997684
273,Sul,6,2,4,1,3,0.454545,1,0.75,1,0.5,1.954545,0.6736839716
274,Sul,5,1,1,0,4,0.363636,0,0,0,0.75,1.113636,0.2842103459
275,Sul,5,1,1,0,4,0.363636,0,0,0,0.75,1.113636,0.2842103459
276,Sul,1,1,1,0,3.5,0,0,0,0,0.625,0.625,0.0578947344
277,Sul,1,2,2,0,3.5,0,1,0.25,0,0.625,1.125,0.289473672
278,Sul,4,2,3,1,3.5,0.272727,1,0.5,1,0.625,1.897727,0.6473682675
279,Sul,4,1,3,0,3.5,0.272727,0,0.5,0,0.625,0.8977269999999999,0.1842103922
280,Sul,4,2,2,0,2,0.272727,1,0.25,0,0.25,1.022727,0.2421051266
281,Sul,4,2,2,1,3,0.272727,1,0.25,1,0.5,1.772727,0.5894735331
282,Sul,4,2,3,1,3,0.272727,1,0.5,1,0.5,1.772727,0.5894735331
283,Sul,4,2,3,1,3,0.272727,1,0.5,1,0.5,1.772727,0.5894735331
284,Sul,4,1,2,0,4,0.272727,0,0.25,0,0.75,1.022727,0.2421051266
285,Sul,5,1,2,0,4,0.363636,0,0.25,0,0.75,1.113636,0.2842103459
286,Sul,3,2,4,0,3,0.181818,1,0.75,0,0.5,1.181818,0.3157893762
287,Sul,2,1,2,0,3.5,0.090909,0,0.25,0,0.625,0.715909,0.0999999537
288,Sul,3,2,3,1,3,0.181818,1,0.5,1,0.5,1.681818,0.5473683138
289,Sul,4,2,1,0,4,0.272727,1,0,0,0.75,1.522727,0.4736840643
290,Sul,5,2,2,0,3,0.363636,1,0.25,0,0.5,1.363636,0.3999998147
291,Sul,5,2,3,0,3,0.363636,1,0.5,0,0.5,1.363636,0.3999998147
292,Sul,6,1,1,0,3.5,0.454545,0,0,0,0.625,1.079545,0.2684208308
293,Sul,5,1,2,1,3.5,0.363636,0,0.25,1,0.625,1.488636,0.4578945491
294,Sul,4,2,4,1,3.5,0.272727,1,0.75,1,0.625,1.897727,0.6473682675
295,Sul,5,2,3,1,3.5,0.363636,1,0.5,1,0.625,1.988636,0.6894734868
296,Sul,4,2,2,0,3,0.272727,1,0.25,0,0.5,1.272727,0.3578945955
297,Sul,3,2,3,1,3,0.181818,1,0.5,1,0.5,1.681818,0.5473683138
298,Sul,3,2,3,1,3,0.181818,1,0.5,1,0.5,1.681818,0.5473683138
299,Sul,3,1,2,1,3.5,0.181818,0,0.25,1,0.625,1.306818,0.3736841106
300,Sul,3,1,2,1,3.5,0.181818,0,0.25,1,0.625,1.306818,0.3736841106
301,Sul,4,1,1,1,3,0.272727,0,0,1,0.5,1.272727,0.3578945955
302,Sul,5,2,2,0,4,0.363636,1,0.25,0,0.75,1.613636,0.5157892835
303,Sul,5,2,2,0,3,0.363636,1,0.25,0,0.5,1.363636,0.3999998147
304,Sul,5,1,1,0,3.5,0.363636,0,0,0,0.625,0.9886360000000001,0.2263156115
305,Sul,5,1,1,1,3,0.363636,0,0,1,0.5,1.363636,0.3999998147
306,Sul,5,2,3,1,2,0.363636,1,0.5,1,0.25,1.613636,0.5157892835
307,Sul,4,2,2,0,3,0.272727,1,0.25,0,0.5,1.272727,0.3578945955
308,Sul,3,2,3,0,2,0.181818,1,0.5,0,0.25,0.931818,0.1999999074
309,Sul,3,2,3,1,3.5,0.181818,1,0.5,1,0.625,1.806818,0.6052630482
310,Sul,2,1,3,1,3,0.090909,0,0.5,1,0.5,1.090909,0.2736841569
311,Sul,2,2,4,1,3.5,0.090909,1,0.75,1,0.625,1.715909,0.5631578289
312,Sul,2,2,4,1,3,0.090909,1,0.75,1,0.5,1.590909,0.5052630945
313,Sul,2,2,3,0,3,0.090909,1,0.5,0,0.5,1.090909,0.2736841569
314,Sul,4,2,3,1,3,0.272727,1,0.5,1,0.5,1.772727,0.5894735331
315,Sul,4,2,4,1,3.5,0.272727,1,0.75,1,0.625,1.897727,0.6473682675
316,Sul,4,1,1,0,3,0.272727,0,0,0,0.5,0.7727269999999999,0.1263156578
317,Sul,5,1,2,1,3.5,0.363636,0,0.25,1,0.625,1.488636,0.4578945491
318,Sul,3,2,1,0,3.5,0.181818,1,0,0,0.625,1.306818,0.3736841106
319,Sul,3,1,1,1,3.5,0.181818,0,0,1,0.625,1.306818,0.3736841106
320,Sul,1,1,3,1,3.5,0,0,0.5,1,0.625,1.125,0.289473672
321,Sul,2,2,3,1,3,0.090909,1,0.5,1,0.5,1.590909,0.5052630945
